id,workload,policy,policy_description,workload_description,cpp_file_path,cache_hit_rate,score
721,all,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines phase detection, spatial/temporal locality tracking, and program-context reuse prediction to dynamically adapt its eviction decisions. It maintains lightweight phase signatures per set, monitors recent spatial and temporal reuse, and leverages PC-based reuse histories. By detecting phase changes (e.g., switch from regular to irregular access), it shifts between LRU-like, MRU-like, or predictive eviction strategies. APARP’s hybrid approach allows it to excel in workloads with mixed or changing locality (MILC, omnetpp), irregular reuse (mcf, astar), and regular streaming patterns (lbm), outperforming static or single-mode policies. Its tunable knobs include phase window size, reuse confidence thresholds, and spatial locality sensitivity.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.0134173938308451,0.0134173938308451
722,astar,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.170287231474777,0.170287231474777
723,lbm,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.264340648351848,0.264340648351848
724,mcf,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.209001201156328,0.209001201156328
725,milc,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.190681591330386,0.190681591330386
726,omnetpp,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.0025963297338762,0.0025963297338762
727,all,"**Multi-Feature Dynamic Reuse and Recency (MF-DRR)**","MF-DRR integrates multiple lightweight reuse indicators—recency, frequency, spatial proximity, and program-context (PC) correlation—into a unified scoring system to guide cache block eviction. Each block tracks its last access time, hit count, and last PC, while each set maintains a short history of recent addresses to infer spatial locality. The victim selection process dynamically weighs these features: blocks with low hit count (frequency), distant access time (recency), poor spatial proximity to recent accesses, and PCs with historically low reuse are prioritized for eviction. This multi-feature approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads, improving over static or single-feature policies by leveraging complementary signals and avoiding overfitting to any one pattern. The result is robust performance across diverse access behaviors and phase changes.","",ChampSim_CRC2/new_policies/001_multi_feature_dynamic_reuse_and_recency__mf_drr.cc,0.167381400409443,0.167381400409443
728,astar,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.0190381366159788,0.0190381366159788
729,lbm,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.0346357338957474,0.0346357338957474
730,mcf,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.0169768163584327,0.0169768163584327
731,milc,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.00983887066875802,0.00983887066875802
732,omnetpp,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.00318640467339352,0.00318640467339352
733,all,"Adaptive Segmented Reuse and Frequency (ASRF)","ASRF divides each cache set into two logical segments: a **Reuse Segment** (tracking blocks with recent reuse) and a **Frequency Segment** (tracking blocks accessed frequently but not necessarily recently). Each block maintains a lightweight reuse counter and a frequency counter. On every access, blocks are promoted between segments based on recent hits and frequency thresholds. Victim selection prioritizes blocks in the Frequency Segment with low frequency and reuse, while blocks in the Reuse Segment are protected unless their reuse counter drops. This hybrid approach adapts to both regular (lbm, milc) and irregular (mcf, astar, omnetpp) workloads by dynamically balancing recency and frequency: regular patterns benefit from frequency retention, while irregular/pointer-heavy workloads favor recency-based eviction. The segmentation prevents pollution from phase changes and speculative execution, improving hit rates across diverse access behaviors.","",ChampSim_CRC2/new_policies/002_adaptive_segmented_reuse_and_frequency__asrf.cc,0.0167351924424621,0.0167351924424621
734,astar,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.0158701424088825,0.0158701424088825
735,lbm,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.0300903619934183,0.0300903619934183
736,mcf,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.0138849776725421,0.0138849776725421
737,milc,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.00709396834450307,0.00709396834450307
738,omnetpp,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.00014751873487933,0.00014751873487933
739,all,"**Phase-Adaptive Multi-Locality Replacement (PAMLR)**","PAMLR dynamically adapts to both regular and irregular workload phases by combining three locality heuristics: **Recency**, **Frequency**, and **Spatial Grouping**. Each cache block tracks a lightweight recency counter (for LRU-like behavior), a frequency counter (for repeated accesses), and a spatial group tag (for blocks accessed together in bursts, e.g., stencils or pointer traversals). The policy periodically detects workload phase shifts by monitoring locality statistics at the set level. During regular phases (e.g., lbm, milc), it prioritizes retaining blocks with high spatial and frequency locality, supporting predictable stride and reuse. During irregular or control-dominated phases (e.g., mcf, astar, omnetpp), it shifts to recency-based eviction to quickly respond to unpredictable accesses. Victim selection uses a weighted score combining all three metrics, with weights auto-tuned per set based on observed hit/miss patterns. This approach prevents cache pollution during phase transitions and improves hit rates by adapting to both deterministic and unpredictable access patterns.","",ChampSim_CRC2/new_policies/003_phase_adaptive_multi_locality_replacement__pamlr.cc,0.0134173938308451,0.0134173938308451
740,astar,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.290520154477432,0.290520154477432
741,lbm,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.425392265595171,0.425392265595171
742,mcf,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.296513632810704,0.296513632810704
743,milc,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.304256381006702,0.304256381006702
744,omnetpp,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.0053696819496076,0.0053696819496076
745,all,"**Hybrid RRIP-Bloom Replacement (HRBR)**","HRBR combines the proven Re-Reference Interval Prediction (RRIP) scheme with a lightweight Bloom filter to dynamically protect blocks exhibiting strong spatial or temporal locality, while efficiently evicting those unlikely to be reused. RRIP assigns each cache block a ""re-reference interval"" counter that predicts its likelihood of reuse: blocks with low counters are protected, while those with high counters are prime eviction candidates. To further boost performance on workloads with regular access patterns (like LBM, MILC) and pointer-chasing (MCF, OMNETPP), HRBR maintains a per-set Bloom filter that tracks recently accessed spatial groups (e.g., page hashes) and pointer-targeted addresses. When selecting a victim, blocks matching the Bloom filter are given a ""bonus"" (their RRIP is temporarily reduced), making them less likely to be evicted. This hybrid approach adapts to both regular (spatial) and irregular (pointer-heavy) phases, prevents pollution, and improves hit rates by leveraging both predictive and history-based locality signals.","",ChampSim_CRC2/new_policies/008_hybrid_rrip_bloom_replacement__hrbr.cc,0.264410423167923,0.264410423167923
746,astar,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.200699975862901,0.200699975862901
747,lbm,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.361666151524518,0.361666151524518
748,mcf,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.231154739189407,0.231154739189407
749,milc,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.159204334806787,0.159204334806787
750,omnetpp,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.00380598335988671,0.00380598335988671
751,all,"**Adaptive Segmented Locality Replacement (ASLR)**","ASLR divides each cache set into two logical segments: a ""Locality"" segment and a ""General"" segment. The Locality segment is reserved for blocks that demonstrate strong spatial or temporal locality, detected via recent hits and access patterns (e.g., repeated page or pointer accesses). The General segment handles all other blocks, managed by a simple RRIP scheme. A lightweight per-set access history tracks recent page hashes and pointer targets, dynamically adjusting segment boundaries based on observed phase changes and hit/miss statistics. Blocks with repeated hits or matching locality signals are promoted to the Locality segment, where they are protected from eviction unless the segment is full. This approach improves performance by preventing pollution from irregular accesses (MCF, OMNETPP) while retaining blocks with high reuse (LBM, MILC, ASTAR), and adapts to phase changes by adjusting segment membership and boundaries. The result is a cache that balances protection for locality-heavy blocks with flexibility for diverse workloads.","",ChampSim_CRC2/new_policies/009_adaptive_segmented_locality_replacement__aslr.cc,0.1913062369487,0.1913062369487
752,astar,"Adaptive Phase-aware Spatial-Temporal Predictor (APSTP)","APSTP combines phase detection, spatial and temporal locality tracking, and PC-based reuse prediction to dynamically adapt its replacement decisions to workload behavior. By monitoring access patterns and detecting phase shifts (e.g., regular vs. irregular, pointer-chasing vs. stencil), APSTP switches between spatially-focused and temporally-focused heuristics. It maintains per-set phase statistics and uses PC signatures to inform reuse likelihood, leveraging spatial clustering for workloads like lbm/milc and temporal recency for astar/mcf/omnetpp. This hybrid, phase-aware approach reduces cache pollution during irregular phases and maximizes reuse during regular phases, outperforming static or single-aspect policies across diverse workloads.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_spatial_temporal_predictor__apstp.cc,0.290550325850833,0.290550325850833
